BBG000B9XRY4;2022-08-04T11:30:00Z;166.04;166.05;166.1;166.04;68;
BBG000B9XRY4;2022-08-04T11:31:00Z;166.1;166.09;166.1;166.05;31;
BBG000B9XRY4;2022-08-04T11:32:00Z;166.05;166.15;166.15;166.05;5;
BBG000B9XRY4;2022-08-04T11:33:00Z;166.15;166.21;166.21;166.1;4;
BBG000B9XRY4;2022-08-04T11:34:00Z;166.23;166.25;166.25;166.2;60;
BBG000B9XRY4;2022-08-04T11:35:00Z;166.32;166.25;166.41;166.25;1113;
BBG000B9XRY4;2022-08-04T11:36:00Z;166.25;166.2;166.25;166.19;255;
BBG000B9XRY4;2022-08-04T11:37:00Z;166.26;166.26;166.26;166.26;2;
BBG000B9XRY4;2022-08-04T11:38:00Z;166.3;166.3;166.3;166.3;1;
BBG000B9XRY4;2022-08-04T11:39:00Z;166.33;166.33;166.33;166.33;3;
BBG000B9XRY4;2022-08-04T11:40:00Z;166.4;166.4;166.4;166.4;3;
BBG000B9XRY4;2022-08-04T11:44:00Z;166.4;166.32;166.4;166.32;104;
BBG000B9XRY4;2022-08-04T11:45:00Z;166.3;166.31;166.31;166.28;181;
BBG000B9XRY4;2022-08-04T11:46:00Z;166.23;166.25;166.25;166.23;11;
BBG000B9XRY4;2022-08-04T11:47:00Z;166.25;166.2;166.25;166.2;6;
BBG000B9XRY4;2022-08-04T11:48:00Z;166.19;166.21;166.21;166.17;9;
BBG000B9XRY4;2022-08-04T11:50:00Z;166.11;166.14;166.14;166.11;3;
BBG000B9XRY4;2022-08-04T11:51:00Z;166.16;166.16;166.16;166.16;1;
BBG000B9XRY4;2022-08-04T11:52:00Z;166.13;166.13;166.13;166.13;4;
BBG000B9XRY4;2022-08-04T11:53:00Z;166.16;166.16;166.19;166.16;124;
BBG000B9XRY4;2022-08-04T11:54:00Z;166.08;166.08;166.08;166.08;1;
BBG000B9XRY4;2022-08-04T11:55:00Z;166.08;166.1;166.1;166.08;16;
BBG000B9XRY4;2022-08-04T11:56:00Z;166.12;166.12;166.12;166.12;3;
BBG000B9XRY4;2022-08-04T11:58:00Z;166.03;166.05;166.05;166.03;4;
BBG000B9XRY4;2022-08-04T11:59:00Z;166.03;166;166.03;166;122;
BBG000B9XRY4;2022-08-04T12:00:00Z;165.95;165.96;166;165.92;1020;
BBG000B9XRY4;2022-08-04T12:01:00Z;166;166.05;166.07;166;445;
BBG000B9XRY4;2022-08-04T12:02:00Z;166.08;166.18;166.18;166.08;2736;
BBG000B9XRY4;2022-08-04T12:03:00Z;166.16;166.16;166.18;166.15;1284;
BBG000B9XRY4;2022-08-04T12:04:00Z;166.16;166.16;166.19;166.15;210;
BBG000B9XRY4;2022-08-04T12:05:00Z;166.18;166.22;166.23;166.18;69;
BBG000B9XRY4;2022-08-04T12:06:00Z;166.2;166.2;166.22;166.2;26;
BBG000B9XRY4;2022-08-04T12:07:00Z;166.21;166.22;166.22;166.2;84;
