BBG000B9XRY4;2022-03-21T11:30:00Z;164.11;164.05;164.15;164.05;102;
BBG000B9XRY4;2022-03-21T11:31:00Z;164.05;164.1;164.11;164.05;55;
BBG000B9XRY4;2022-03-21T11:32:00Z;164.07;164.26;164.26;164.05;64;
BBG000B9XRY4;2022-03-21T11:33:00Z;164.26;164.25;164.28;164.24;115;
BBG000B9XRY4;2022-03-21T11:34:00Z;164.25;164.3;164.3;164.25;42;
BBG000B9XRY4;2022-03-21T11:35:00Z;164.25;164.29;164.32;164.25;45;
BBG000B9XRY4;2022-03-21T11:36:00Z;164.28;164.33;164.33;164.28;47;
BBG000B9XRY4;2022-03-21T11:37:00Z;164.29;164.28;164.31;164.25;30;
BBG000B9XRY4;2022-03-21T11:38:00Z;164.25;164.18;164.25;164.08;140;
BBG000B9XRY4;2022-03-21T11:39:00Z;164.1;164.15;164.15;164.1;83;
BBG000B9XRY4;2022-03-21T11:40:00Z;164.15;164.11;164.16;164.11;22;
BBG000B9XRY4;2022-03-21T11:41:00Z;164.11;164.15;164.15;164.11;88;
BBG000B9XRY4;2022-03-21T11:42:00Z;164.1;164.12;164.14;164.1;19;
BBG000B9XRY4;2022-03-21T11:43:00Z;164.15;164.12;164.15;164.12;12;
BBG000B9XRY4;2022-03-21T11:44:00Z;164.14;164.15;164.16;164.14;23;
BBG000B9XRY4;2022-03-21T11:45:00Z;164.15;164.13;164.15;164.13;30;
BBG000B9XRY4;2022-03-21T11:46:00Z;164.14;164.09;164.15;164.09;27;
BBG000B9XRY4;2022-03-21T11:47:00Z;164.09;164.05;164.09;164.05;100;
BBG000B9XRY4;2022-03-21T11:48:00Z;164.11;164.03;164.11;164.03;29;
BBG000B9XRY4;2022-03-21T11:49:00Z;164.06;164.07;164.1;164.05;73;
BBG000B9XRY4;2022-03-21T11:50:00Z;164.07;164.09;164.13;164.07;11;
BBG000B9XRY4;2022-03-21T11:51:00Z;164.14;164.09;164.15;164.09;35;
BBG000B9XRY4;2022-03-21T11:52:00Z;164.1;164.09;164.1;164.09;6;
BBG000B9XRY4;2022-03-21T11:53:00Z;164.1;164.08;164.1;164.03;24;
BBG000B9XRY4;2022-03-21T11:54:00Z;164.05;164.09;164.09;164.03;21;
BBG000B9XRY4;2022-03-21T11:55:00Z;164.1;164.07;164.16;164.06;59;
BBG000B9XRY4;2022-03-21T11:56:00Z;164.07;164.08;164.15;164.07;32;
BBG000B9XRY4;2022-03-21T11:57:00Z;164.11;164.07;164.11;164.05;3;
BBG000B9XRY4;2022-03-21T11:58:00Z;164.06;164.05;164.08;164.05;13;
BBG000B9XRY4;2022-03-21T11:59:00Z;164.08;164.07;164.08;164.01;28;
BBG000B9XRY4;2022-03-21T12:00:00Z;164.07;164.1;164.12;164.07;33;
BBG000B9XRY4;2022-03-21T12:01:00Z;164.01;164.07;164.07;164.01;10;
BBG000B9XRY4;2022-03-21T12:02:00Z;164.1;164.07;164.1;164.07;11;
BBG000B9XRY4;2022-03-21T12:03:00Z;164.07;164.05;164.07;164.05;3;
BBG000B9XRY4;2022-03-21T12:04:00Z;164.02;164;164.02;164;4;
BBG000B9XRY4;2022-03-21T12:05:00Z;164.05;164;164.05;164;16;
BBG000B9XRY4;2022-03-21T12:06:00Z;164;164;164;164;19;
BBG000B9XRY4;2022-03-21T12:07:00Z;164.05;164.04;164.11;164.04;19;
BBG000B9XRY4;2022-03-21T12:08:00Z;164.06;164.05;164.06;164.01;5;
BBG000B9XRY4;2022-03-21T12:09:00Z;164;164;164.01;164;8;
BBG000B9XRY4;2022-03-21T12:10:00Z;163.99;164;164;163.99;18;
BBG000B9XRY4;2022-03-21T12:11:00Z;164.07;164.07;164.07;164.07;3;
BBG000B9XRY4;2022-03-21T12:12:00Z;164.06;164.1;164.1;164.06;5;
BBG000B9XRY4;2022-03-21T12:13:00Z;164.1;164.1;164.16;164.1;26;
BBG000B9XRY4;2022-03-21T12:14:00Z;164.09;164.07;164.12;164.05;30;
BBG000B9XRY4;2022-03-21T12:15:00Z;164.04;164.01;164.04;164.01;21;
BBG000B9XRY4;2022-03-21T12:16:00Z;164.01;163.92;164.05;163.92;93;
BBG000B9XRY4;2022-03-21T12:17:00Z;163.9;163.9;163.9;163.9;22;
BBG000B9XRY4;2022-03-21T12:18:00Z;163.85;163.84;163.85;163.84;13;
BBG000B9XRY4;2022-03-21T12:19:00Z;163.83;163.83;163.86;163.83;12;
BBG000B9XRY4;2022-03-21T12:20:00Z;163.85;163.85;163.86;163.83;57;
BBG000B9XRY4;2022-03-21T12:21:00Z;163.9;163.89;163.9;163.86;206;
BBG000B9XRY4;2022-03-21T12:22:00Z;163.84;163.84;163.84;163.84;4;
BBG000B9XRY4;2022-03-21T12:23:00Z;163.84;163.81;163.84;163.81;8;
BBG000B9XRY4;2022-03-21T12:24:00Z;163.81;163.67;163.81;163.67;72;
BBG000B9XRY4;2022-03-21T12:25:00Z;163.68;163.75;163.75;163.68;24;
BBG000B9XRY4;2022-03-21T12:26:00Z;163.75;163.68;163.75;163.68;64;
BBG000B9XRY4;2022-03-21T12:27:00Z;163.69;163.68;163.69;163.65;120;
BBG000B9XRY4;2022-03-21T12:28:00Z;163.68;163.67;163.68;163.6;69;
BBG000B9XRY4;2022-03-21T12:29:00Z;163.67;163.61;163.67;163.61;88;
BBG000B9XRY4;2022-03-21T12:30:00Z;163.64;163.59;163.64;163.59;54;
BBG000B9XRY4;2022-03-21T12:31:00Z;163.5;163.48;163.5;163.48;84;
BBG000B9XRY4;2022-03-21T12:32:00Z;163.48;163.48;163.52;163.48;33;
BBG000B9XRY4;2022-03-21T12:33:00Z;163.5;163.6;163.6;163.48;64;
BBG000B9XRY4;2022-03-21T12:34:00Z;163.59;163.51;163.59;163.49;86;
BBG000B9XRY4;2022-03-21T12:35:00Z;163.6;163.56;163.6;163.56;13;
BBG000B9XRY4;2022-03-21T12:36:00Z;163.57;163.59;163.59;163.57;9;
BBG000B9XRY4;2022-03-21T12:37:00Z;163.68;163.6;163.68;163.6;22;
BBG000B9XRY4;2022-03-21T12:38:00Z;163.61;163.63;163.65;163.61;30;
BBG000B9XRY4;2022-03-21T12:39:00Z;163.63;163.67;163.67;163.63;9;
BBG000B9XRY4;2022-03-21T12:40:00Z;163.65;163.64;163.65;163.64;12;
BBG000B9XRY4;2022-03-21T12:41:00Z;163.7;163.71;163.71;163.67;5;
BBG000B9XRY4;2022-03-21T12:43:00Z;163.65;163.7;163.72;163.65;16;
BBG000B9XRY4;2022-03-21T12:44:00Z;163.69;163.65;163.69;163.65;17;
BBG000B9XRY4;2022-03-21T12:45:00Z;163.65;163.58;163.65;163.55;58;
BBG000B9XRY4;2022-03-21T12:46:00Z;163.57;163.56;163.57;163.56;2;
BBG000B9XRY4;2022-03-21T12:47:00Z;163.56;163.56;163.59;163.56;37;
BBG000B9XRY4;2022-03-21T12:48:00Z;163.61;163.6;163.61;163.58;45;
BBG000B9XRY4;2022-03-21T12:49:00Z;163.59;163.59;163.63;163.59;7;
BBG000B9XRY4;2022-03-21T12:50:00Z;163.61;163.61;163.62;163.6;43;
BBG000B9XRY4;2022-03-21T12:51:00Z;163.63;163.72;163.74;163.6;136;
BBG000B9XRY4;2022-03-21T12:52:00Z;163.74;163.71;163.74;163.68;232;
BBG000B9XRY4;2022-03-21T12:53:00Z;163.71;163.71;163.76;163.71;255;
BBG000B9XRY4;2022-03-21T12:54:00Z;163.76;163.8;163.8;163.73;119;
BBG000B9XRY4;2022-03-21T12:55:00Z;163.8;163.72;163.8;163.71;101;
BBG000B9XRY4;2022-03-21T12:56:00Z;163.75;163.77;163.77;163.75;3;
BBG000B9XRY4;2022-03-21T12:57:00Z;163.78;163.71;163.79;163.64;5379;
BBG000B9XRY4;2022-03-21T12:58:00Z;163.7;163.66;163.79;163.51;10084;
BBG000B9XRY4;2022-03-21T12:59:00Z;163.54;163.6;163.7;163.54;375;
BBG000B9XRY4;2022-03-21T13:00:00Z;163.58;163.54;163.63;163.42;1749;
BBG000B9XRY4;2022-03-21T13:01:00Z;163.55;163.58;163.64;163.51;611;
BBG000B9XRY4;2022-03-21T13:02:00Z;163.64;163.61;163.64;163.54;1461;
BBG000B9XRY4;2022-03-21T13:03:00Z;163.6;163.58;163.63;163.58;8;
BBG000B9XRY4;2022-03-21T13:04:00Z;163.58;163.6;163.61;163.57;346;
BBG000B9XRY4;2022-03-21T13:05:00Z;163.57;163.58;163.61;163.55;42;
BBG000B9XRY4;2022-03-21T13:06:00Z;163.56;163.7;163.7;163.54;256;
BBG000B9XRY4;2022-03-21T13:07:00Z;163.69;163.68;163.8;163.66;811;
BBG000B9XRY4;2022-03-21T13:08:00Z;163.72;163.68;163.72;163.66;108;
BBG000B9XRY4;2022-03-21T13:09:00Z;163.69;163.72;163.74;163.65;180;
BBG000B9XRY4;2022-03-21T13:10:00Z;163.71;163.74;163.75;163.69;148;
BBG000B9XRY4;2022-03-21T13:11:00Z;163.71;163.73;163.74;163.68;33;
BBG000B9XRY4;2022-03-21T13:12:00Z;163.75;163.83;163.83;163.73;1871;
BBG000B9XRY4;2022-03-21T13:13:00Z;163.76;163.7;163.76;163.68;569;
BBG000B9XRY4;2022-03-21T13:14:00Z;163.7;163.75;163.81;163.67;447;
BBG000B9XRY4;2022-03-21T13:15:00Z;163.78;163.74;163.8;163.72;509;
BBG000B9XRY4;2022-03-21T13:16:00Z;163.74;163.74;163.75;163.71;279;
BBG000B9XRY4;2022-03-21T13:17:00Z;163.73;163.74;163.82;163.72;299;
BBG000B9XRY4;2022-03-21T13:18:00Z;163.8;163.77;163.82;163.74;521;
BBG000B9XRY4;2022-03-21T13:19:00Z;163.82;163.9;163.9;163.8;3955;
BBG000B9XRY4;2022-03-21T13:20:00Z;163.88;163.9;163.9;163.79;1001;
BBG000B9XRY4;2022-03-21T13:21:00Z;163.89;163.91;163.93;163.88;269;
BBG000B9XRY4;2022-03-21T13:22:00Z;163.91;163.91;163.95;163.88;619;
BBG000B9XRY4;2022-03-21T13:23:00Z;163.95;163.93;163.95;163.91;148;
BBG000B9XRY4;2022-03-21T13:24:00Z;163.93;163.94;163.95;163.93;253;
BBG000B9XRY4;2022-03-21T13:25:00Z;163.95;163.96;164;163.93;997;
BBG000B9XRY4;2022-03-21T13:26:00Z;163.95;163.86;163.95;163.66;13886;
BBG000B9XRY4;2022-03-21T13:27:00Z;163.77;163.49;163.91;163.43;7668;
BBG000B9XRY4;2022-03-21T13:28:00Z;163.61;163.55;163.64;163.46;767;
BBG000B9XRY4;2022-03-21T13:29:00Z;163.53;163.53;163.66;163.51;72;
BBG000B9XRY4;2022-03-21T13:30:00Z;163.54;164.12;164.12;163.54;958388;
BBG000B9XRY4;2022-03-21T13:31:00Z;164.11;164.15;164.32;164.04;85141;
BBG000B9XRY4;2022-03-21T13:32:00Z;164.16;164.37;164.4;164.12;69490;
BBG000B9XRY4;2022-03-21T13:33:00Z;164.38;164.04;164.46;164.02;63347;
BBG000B9XRY4;2022-03-21T13:34:00Z;164.04;164.06;164.27;163.85;52056;
BBG000B9XRY4;2022-03-21T13:35:00Z;164.05;164.36;164.42;164.02;40174;
BBG000B9XRY4;2022-03-21T13:36:00Z;164.36;164.76;164.77;164.26;68037;
BBG000B9XRY4;2022-03-21T13:37:00Z;164.76;164.95;165;164.46;61050;
BBG000B9XRY4;2022-03-21T13:38:00Z;164.92;164.86;165.06;164.68;113169;
BBG000B9XRY4;2022-03-21T13:39:00Z;164.86;165.01;165.17;164.86;78623;
BBG000B9XRY4;2022-03-21T13:40:00Z;165.01;165.06;165.22;165;45541;
BBG000B9XRY4;2022-03-21T13:41:00Z;165.1;165.44;165.56;165.09;68627;
BBG000B9XRY4;2022-03-21T13:42:00Z;165.44;165.48;165.59;165.39;56241;
BBG000B9XRY4;2022-03-21T13:43:00Z;165.48;165.41;165.53;165.3;42813;
BBG000B9XRY4;2022-03-21T13:44:00Z;165.43;165.34;165.44;165.17;28574;
BBG000B9XRY4;2022-03-21T13:45:00Z;165.35;165.11;165.52;165.1;52769;
BBG000B9XRY4;2022-03-21T13:46:00Z;165.11;165.24;165.28;165.08;35655;
BBG000B9XRY4;2022-03-21T13:47:00Z;165.24;165.36;165.48;165.22;34421;
BBG000B9XRY4;2022-03-21T13:48:00Z;165.39;165.18;165.44;165.18;33814;
BBG000B9XRY4;2022-03-21T13:49:00Z;165.18;165;165.18;164.98;71135;
BBG000B9XRY4;2022-03-21T13:50:00Z;165.03;165.18;165.26;165;53389;
BBG000B9XRY4;2022-03-21T13:51:00Z;165.18;164.98;165.27;164.98;42036;
BBG000B9XRY4;2022-03-21T13:52:00Z;165;164.52;165;164.51;82542;
BBG000B9XRY4;2022-03-21T13:53:00Z;164.54;164.18;164.54;164.16;51833;
BBG000B9XRY4;2022-03-21T13:54:00Z;164.19;163.97;164.31;163.92;58647;
BBG000B9XRY4;2022-03-21T13:55:00Z;163.98;163.98;164.11;163.81;64521;
BBG000B9XRY4;2022-03-21T13:56:00Z;163.99;164.07;164.14;163.91;30331;
BBG000B9XRY4;2022-03-21T13:57:00Z;164.07;164.12;164.17;164.07;34658;
BBG000B9XRY4;2022-03-21T13:58:00Z;164.13;164.17;164.21;164.09;37947;
BBG000B9XRY4;2022-03-21T13:59:00Z;164.18;164.02;164.24;163.97;33893;
BBG000B9XRY4;2022-03-21T14:00:00Z;164.04;164.16;164.22;164;50910;
BBG000B9XRY4;2022-03-21T14:01:00Z;164.15;164.11;164.28;164.07;35031;
BBG000B9XRY4;2022-03-21T14:02:00Z;164.1;163.95;164.13;163.8;34440;
BBG000B9XRY4;2022-03-21T14:03:00Z;163.95;164;164.06;163.94;29422;
BBG000B9XRY4;2022-03-21T14:04:00Z;164.01;163.67;164.04;163.67;41346;
BBG000B9XRY4;2022-03-21T14:05:00Z;163.68;163.87;163.93;163.63;35455;
