BBG000B9XRY4;2022-01-03T04:00:00Z;177.73;177.7;178.9;177.7;120;
BBG000B9XRY4;2022-01-03T04:01:00Z;178.62;178.62;178.62;178.62;20;
BBG000B9XRY4;2022-01-03T04:05:00Z;178.5;178.59;178.59;178.5;2;
BBG000B9XRY4;2022-01-03T04:06:00Z;178.59;178.5;178.59;178.5;37;
BBG000B9XRY4;2022-01-03T04:07:00Z;178.5;178.5;178.5;178.5;1;
BBG000B9XRY4;2022-01-03T04:08:00Z;178.55;178.55;178.55;178.55;1;
BBG000B9XRY4;2022-01-03T04:09:00Z;178.48;178.4;178.48;178.4;3;
BBG000B9XRY4;2022-01-03T04:10:00Z;178.46;178.46;178.46;178.46;3;
BBG000B9XRY4;2022-01-03T04:11:00Z;178.45;178.45;178.45;178.45;3;
BBG000B9XRY4;2022-01-03T04:12:00Z;178.44;178.44;178.44;178.43;17;
BBG000B9XRY4;2022-01-03T04:15:00Z;178.39;178.35;178.4;178.34;21;
BBG000B9XRY4;2022-01-03T04:16:00Z;178.28;178.35;178.35;178.28;12;
BBG000B9XRY4;2022-01-03T04:17:00Z;178.35;178.39;178.39;178.35;6;
BBG000B9XRY4;2022-01-03T04:18:00Z;178.42;178.42;178.42;178.42;1;
BBG000B9XRY4;2022-01-03T04:19:00Z;178.28;178.28;178.28;178.28;5;
BBG000B9XRY4;2022-01-03T04:20:00Z;178.28;178.28;178.28;178.28;7;
BBG000B9XRY4;2022-01-03T04:21:00Z;178.41;178.41;178.41;178.41;2;
BBG000B9XRY4;2022-01-03T04:22:00Z;178.41;178.41;178.41;178.41;1;
BBG000B9XRY4;2022-01-03T04:25:00Z;178.4;178.4;178.4;178.4;1;
BBG000B9XRY4;2022-01-03T04:26:00Z;178.4;178.4;178.4;178.4;1;
BBG000B9XRY4;2022-01-03T04:29:00Z;178.3;178.3;178.3;178.3;1;
BBG000B9XRY4;2022-01-03T04:30:00Z;178.3;178.3;178.3;178.3;1;
BBG000B9XRY4;2022-01-03T04:32:00Z;178.3;178.3;178.41;178.3;5;
BBG000B9XRY4;2022-01-03T04:33:00Z;178.41;178.41;178.41;178.41;1;
BBG000B9XRY4;2022-01-03T04:34:00Z;178.41;178.41;178.41;178.41;4;
BBG000B9XRY4;2022-01-03T04:36:00Z;178.4;178.39;178.4;178.39;2;
BBG000B9XRY4;2022-01-03T04:37:00Z;178.3;178.3;178.39;178.29;17;
BBG000B9XRY4;2022-01-03T04:38:00Z;178.29;178.29;178.29;178.29;2;
BBG000B9XRY4;2022-01-03T04:40:00Z;178.39;178.39;178.39;178.39;1;
BBG000B9XRY4;2022-01-03T04:41:00Z;178.39;178.38;178.41;178.38;10;
BBG000B9XRY4;2022-01-03T04:42:00Z;178.3;178.3;178.3;178.3;1;
BBG000B9XRY4;2022-01-03T04:43:00Z;178.38;178.38;178.38;178.38;3;
BBG000B9XRY4;2022-01-03T04:44:00Z;178.41;178.41;178.41;178.41;1;
BBG000B9XRY4;2022-01-03T04:45:00Z;178.41;178.41;178.41;178.41;1;
BBG000B9XRY4;2022-01-03T04:46:00Z;178.41;178.4;178.41;178.4;2;
BBG000B9XRY4;2022-01-03T04:47:00Z;178.3;178.4;178.4;178.3;5;
BBG000B9XRY4;2022-01-03T04:48:00Z;178.3;178.3;178.3;178.3;3;
BBG000B9XRY4;2022-01-03T04:49:00Z;178.3;178.4;178.4;178.29;4;
BBG000B9XRY4;2022-01-03T04:50:00Z;178.4;178.4;178.4;178.4;1;
BBG000B9XRY4;2022-01-03T04:51:00Z;178.39;178.39;178.39;178.39;1;
BBG000B9XRY4;2022-01-03T04:52:00Z;178.39;178.38;178.39;178.38;5;
BBG000B9XRY4;2022-01-03T04:53:00Z;178.38;178.3;178.38;178.3;12;
BBG000B9XRY4;2022-01-03T04:54:00Z;178.38;178.39;178.39;178.38;4;
BBG000B9XRY4;2022-01-03T04:55:00Z;178.39;178.39;178.39;178.39;10;
BBG000B9XRY4;2022-01-03T04:56:00Z;178.39;178.31;178.4;178.31;8;
BBG000B9XRY4;2022-01-03T04:57:00Z;178.31;178.39;178.39;178.31;7;
BBG000B9XRY4;2022-01-03T04:58:00Z;178.39;178.39;178.39;178.39;6;
BBG000B9XRY4;2022-01-03T04:59:00Z;178.39;178.4;178.4;178.39;5;
BBG000B9XRY4;2022-01-03T05:01:00Z;178.4;178.4;178.4;178.4;7;
BBG000B9XRY4;2022-01-03T05:02:00Z;178.4;178.4;178.4;178.4;7;
BBG000B9XRY4;2022-01-03T05:06:00Z;178.4;178.4;178.4;178.4;9;
BBG000B9XRY4;2022-01-03T05:07:00Z;178.4;178.4;178.4;178.4;5;
BBG000B9XRY4;2022-01-03T05:08:00Z;178.4;178.4;178.4;178.4;4;
BBG000B9XRY4;2022-01-03T05:09:00Z;178.4;178.35;178.4;178.35;22;
BBG000B9XRY4;2022-01-03T05:10:00Z;178.3;178.3;178.3;178.3;1;
BBG000B9XRY4;2022-01-03T05:12:00Z;178.3;178.3;178.3;178.3;1;
BBG000B9XRY4;2022-01-03T05:13:00Z;178.39;178.39;178.39;178.39;1;
BBG000B9XRY4;2022-01-03T05:16:00Z;178.4;178.4;178.4;178.4;5;
BBG000B9XRY4;2022-01-03T05:17:00Z;178.4;178.4;178.4;178.4;10;
BBG000B9XRY4;2022-01-03T05:18:00Z;178.4;178.35;178.4;178.35;2;
BBG000B9XRY4;2022-01-03T05:19:00Z;178.4;178.4;178.4;178.4;1;
BBG000B9XRY4;2022-01-03T05:20:00Z;178.4;178.4;178.4;178.4;13;
BBG000B9XRY4;2022-01-03T05:21:00Z;178.4;178.4;178.4;178.4;4;
BBG000B9XRY4;2022-01-03T05:22:00Z;178.4;178.4;178.4;178.4;1;
BBG000B9XRY4;2022-01-03T05:23:00Z;178.4;178.45;178.45;178.4;30;
BBG000B9XRY4;2022-01-03T05:24:00Z;178.45;178.45;178.45;178.45;3;
BBG000B9XRY4;2022-01-03T05:25:00Z;178.45;178.47;178.47;178.45;3;
BBG000B9XRY4;2022-01-03T05:26:00Z;178.47;178.47;178.47;178.47;3;
BBG000B9XRY4;2022-01-03T05:27:00Z;178.47;178.5;178.5;178.47;11;
BBG000B9XRY4;2022-01-03T05:28:00Z;178.5;178.5;178.5;178.5;1;
BBG000B9XRY4;2022-01-03T05:29:00Z;178.5;178.5;178.5;178.5;2;
