BBG000B9XRY4;2022-01-06T04:00:00Z;174.7;173.99;174.7;173.51;199;
BBG000B9XRY4;2022-01-06T04:01:00Z;173.99;173.99;173.99;173.99;15;
BBG000B9XRY4;2022-01-06T04:02:00Z;173.9;174.29;174.29;173.76;86;
BBG000B9XRY4;2022-01-06T04:03:00Z;174.27;174.28;174.3;174.27;326;
BBG000B9XRY4;2022-01-06T04:04:00Z;174.28;174.28;174.28;174.27;15;
BBG000B9XRY4;2022-01-06T04:05:00Z;174.28;174.15;174.3;174.15;220;
BBG000B9XRY4;2022-01-06T04:06:00Z;174.15;174.25;174.3;174.15;178;
BBG000B9XRY4;2022-01-06T04:07:00Z;174.25;174.09;174.25;174.09;4;
BBG000B9XRY4;2022-01-06T04:08:00Z;174.09;174.1;174.1;174.09;4;
BBG000B9XRY4;2022-01-06T04:09:00Z;174.1;174.49;174.49;174.09;74;
BBG000B9XRY4;2022-01-06T04:10:00Z;174.48;174.47;174.48;174.32;5;
BBG000B9XRY4;2022-01-06T04:11:00Z;174.4;174.7;174.7;174.4;273;
BBG000B9XRY4;2022-01-06T04:12:00Z;174.73;174.73;174.73;174.73;16;
BBG000B9XRY4;2022-01-06T04:13:00Z;174.71;174.7;174.71;174.7;6;
BBG000B9XRY4;2022-01-06T04:14:00Z;174.61;174.61;174.61;174.61;3;
BBG000B9XRY4;2022-01-06T04:15:00Z;174.61;174.55;174.61;174.52;3;
BBG000B9XRY4;2022-01-06T04:16:00Z;174.52;174.5;174.6;174.5;175;
BBG000B9XRY4;2022-01-06T04:17:00Z;174.52;174.59;174.6;174.5;13;
BBG000B9XRY4;2022-01-06T04:18:00Z;174.59;174.5;174.6;174.5;111;
BBG000B9XRY4;2022-01-06T04:19:00Z;174.5;174.59;174.6;174.5;27;
BBG000B9XRY4;2022-01-06T04:20:00Z;174.59;174.61;174.61;174.59;10;
BBG000B9XRY4;2022-01-06T04:21:00Z;174.61;174.59;174.61;174.5;16;
BBG000B9XRY4;2022-01-06T04:22:00Z;174.5;174.5;174.61;174.5;57;
BBG000B9XRY4;2022-01-06T04:23:00Z;174.5;174.61;174.61;174.5;46;
BBG000B9XRY4;2022-01-06T04:24:00Z;174.5;174.5;174.5;174.5;1;
BBG000B9XRY4;2022-01-06T04:25:00Z;174.6;174.61;174.61;174.6;17;
BBG000B9XRY4;2022-01-06T04:26:00Z;174.6;174.6;174.6;174.5;15;
BBG000B9XRY4;2022-01-06T04:27:00Z;174.6;174.6;174.6;174.6;1;
BBG000B9XRY4;2022-01-06T04:28:00Z;174.6;174.6;174.61;174.5;58;
BBG000B9XRY4;2022-01-06T04:29:00Z;174.61;174.61;174.61;174.5;12;
BBG000B9XRY4;2022-01-06T04:30:00Z;174.5;174.61;174.61;174.5;33;
BBG000B9XRY4;2022-01-06T04:31:00Z;174.5;174.61;174.61;174.5;16;
BBG000B9XRY4;2022-01-06T04:32:00Z;174.5;174.5;174.61;174.5;9;
BBG000B9XRY4;2022-01-06T04:33:00Z;174.61;174.61;174.61;174.61;2;
BBG000B9XRY4;2022-01-06T04:34:00Z;174.61;174.61;174.61;174.51;10;
BBG000B9XRY4;2022-01-06T04:35:00Z;174.61;174.61;174.61;174.5;21;
BBG000B9XRY4;2022-01-06T04:36:00Z;174.5;174.61;174.61;174.5;21;
BBG000B9XRY4;2022-01-06T04:37:00Z;174.5;174.5;174.5;174.5;2;
BBG000B9XRY4;2022-01-06T04:38:00Z;174.61;174.6;174.61;174.6;4;
BBG000B9XRY4;2022-01-06T04:39:00Z;174.59;174.59;174.59;174.59;7;
BBG000B9XRY4;2022-01-06T04:40:00Z;174.5;174.5;174.51;174.5;15;
BBG000B9XRY4;2022-01-06T04:41:00Z;174.51;174.49;174.59;174.49;87;
BBG000B9XRY4;2022-01-06T04:42:00Z;174.48;174.4;174.48;174.4;22;
BBG000B9XRY4;2022-01-06T04:43:00Z;174.41;174.31;174.41;174.31;20;
BBG000B9XRY4;2022-01-06T04:44:00Z;174.3;174.3;174.3;174.3;6;
BBG000B9XRY4;2022-01-06T04:45:00Z;174.4;174.3;174.4;174.3;5;
BBG000B9XRY4;2022-01-06T04:46:00Z;174.4;174.3;174.4;174.3;25;
BBG000B9XRY4;2022-01-06T04:47:00Z;174.4;174.4;174.4;174.4;4;
BBG000B9XRY4;2022-01-06T04:48:00Z;174.4;174.4;174.4;174.4;1;
BBG000B9XRY4;2022-01-06T04:49:00Z;174.4;174.32;174.4;174.32;8;
BBG000B9XRY4;2022-01-06T04:50:00Z;174.48;174.32;174.48;174.32;18;
BBG000B9XRY4;2022-01-06T04:51:00Z;174.32;174.31;174.61;174.31;126;
BBG000B9XRY4;2022-01-06T04:52:00Z;174.38;174.38;174.38;174.38;3;
BBG000B9XRY4;2022-01-06T04:53:00Z;174.59;174.59;174.59;174.59;1;
BBG000B9XRY4;2022-01-06T04:54:00Z;174.59;174.39;174.6;174.39;3;
BBG000B9XRY4;2022-01-06T04:56:00Z;174.57;174.57;174.57;174.57;3;
BBG000B9XRY4;2022-01-06T04:58:00Z;174.57;174.57;174.57;174.57;5;
BBG000B9XRY4;2022-01-06T04:59:00Z;174.4;174.38;174.4;174.38;23;
BBG000B9XRY4;2022-01-06T05:00:00Z;174.38;174.56;174.56;174.38;2;
BBG000B9XRY4;2022-01-06T05:01:00Z;174.38;174.38;174.38;174.38;10;
BBG000B9XRY4;2022-01-06T05:02:00Z;174.56;174.57;174.57;174.38;29;
BBG000B9XRY4;2022-01-06T05:03:00Z;174.57;174.57;174.57;174.57;10;
BBG000B9XRY4;2022-01-06T05:04:00Z;174.57;174.5;174.57;174.5;4;
BBG000B9XRY4;2022-01-06T05:05:00Z;174.57;174.21;174.57;174.21;230;
BBG000B9XRY4;2022-01-06T05:06:00Z;174.22;174.2;174.22;174.2;55;
BBG000B9XRY4;2022-01-06T05:07:00Z;174.2;174.1;174.2;174.1;218;
BBG000B9XRY4;2022-01-06T05:08:00Z;174.2;174.2;174.2;174.2;23;
BBG000B9XRY4;2022-01-06T05:09:00Z;174.2;174.2;174.2;174.15;194;
BBG000B9XRY4;2022-01-06T05:10:00Z;174.5;174.22;174.5;174.22;12;
BBG000B9XRY4;2022-01-06T05:11:00Z;174.22;174.52;174.52;174.22;3;
BBG000B9XRY4;2022-01-06T05:12:00Z;174.5;174.5;174.5;174.5;1;
BBG000B9XRY4;2022-01-06T05:13:00Z;174.49;174.47;174.49;174.47;7;
BBG000B9XRY4;2022-01-06T05:14:00Z;174.46;174.48;174.48;174.46;5;
BBG000B9XRY4;2022-01-06T05:17:00Z;174.47;174.36;174.48;174.36;50;
BBG000B9XRY4;2022-01-06T05:18:00Z;174.36;174.35;174.36;174.35;2;
BBG000B9XRY4;2022-01-06T05:19:00Z;174.35;174.26;174.35;174.26;23;
BBG000B9XRY4;2022-01-06T05:20:00Z;174.26;174.26;174.26;174.25;75;
BBG000B9XRY4;2022-01-06T05:21:00Z;174.35;174.35;174.35;174.35;5;
BBG000B9XRY4;2022-01-06T05:22:00Z;174.35;174.27;174.35;174.27;4;
BBG000B9XRY4;2022-01-06T05:23:00Z;174.35;174.27;174.35;174.27;3;
BBG000B9XRY4;2022-01-06T05:24:00Z;174.35;174.35;174.35;174.27;12;
BBG000B9XRY4;2022-01-06T05:25:00Z;174.35;174.35;174.35;174.35;3;
BBG000B9XRY4;2022-01-06T05:26:00Z;174.28;174.35;174.35;174.27;20;
BBG000B9XRY4;2022-01-06T05:27:00Z;174.35;174.35;174.35;174.27;53;
BBG000B9XRY4;2022-01-06T05:28:00Z;174.49;174.49;174.49;174.49;11;
BBG000B9XRY4;2022-01-06T05:30:00Z;174.49;174.5;174.5;174.49;12;
BBG000B9XRY4;2022-01-06T05:31:00Z;174.5;174.5;174.5;174.5;1;
BBG000B9XRY4;2022-01-06T05:33:00Z;174.5;174.5;174.5;174.5;5;
