Name;Time;OpenPrice;ClosePrice;MaxPrice;LowPrice;VolumeLot;Ema_10
BBG000B9XRY4;2022-01-01T09:30:00Z;177.82;177.85;177.85;177.82;7;177.85
BBG000B9XRY4;2022-01-01T09:45:00Z;177.85;178.1;178.1;177.85;51;177.89545454545453
BBG000B9XRY4;2022-01-01T10:00:00Z;178.1;177.36;178.1;177.36;44;177.7980991735537
BBG000B9XRY4;2022-01-01T10:15:00Z;177.93;177.96;177.96;177.93;15;177.827535687453
BBG000B9XRY4;2022-01-01T10:30:00Z;177.96;177.45;177.98;177.45;6;177.75889283518882
BBG000B9XRY4;2022-01-01T10:45:00Z;177.98;177.98;177.98;177.44;3;177.79909413788175
BBG000B9XRY4;2022-01-01T11:00:00Z;177.98;178;178;177.98;5;177.83562247644872
BBG000B9XRY4;2022-01-01T11:15:00Z;178;178;178;178;0;177.8655092989126
BBG000B9XRY4;2022-01-01T11:30:00Z;178;178.04;178.04;178;7;177.8972348809285
BBG000B9XRY4;2022-01-01T11:45:00Z;178.04;178.04;178.04;178.04;1;177.92319217530513
BBG000B9XRY4;2022-01-01T12:00:00Z;178.06;177.5;178.06;177.5;11;177.84624814343147
BBG000B9XRY4;2022-01-01T12:15:00Z;177.5;177.47;178.05;177.47;25;177.77783939008026
BBG000B9XRY4;2022-01-01T12:30:00Z;177.47;177.98;177.98;177.47;2;177.81459586461114
BBG000B9XRY4;2022-01-01T12:45:00Z;177.98;177.99;177.99;177.98;1;177.84648752559093
BBG000B9XRY4;2022-01-01T13:00:00Z;177.99;177.45;177.99;177.45;1;177.7743988845744
BBG000B9XRY4;2022-01-01T13:15:00Z;177.45;177.83;177.99;177.37;43;177.78450817828815
BBG000B9XRY4;2022-01-01T13:30:00Z;177.83;177.85;177.85;177.3;3;177.79641578223575
BBG000B9XRY4;2022-01-01T13:45:00Z;177.85;177.95;177.95;177.31;24;177.8243401854656
BBG000B9XRY4;2022-01-01T14:00:00Z;177.42;177.86;177.86;177.34;22;177.8308237881082
BBG000B9XRY4;2022-01-01T14:15:00Z;177.86;177.88;177.88;177.86;7;177.83976491754308
BBG000B9XRY4;2022-01-01T14:30:00Z;177.9;177.91;177.91;177.9;3;177.85253493253524
BBG000B9XRY4;2022-01-01T14:45:00Z;177.37;177.37;177.37;177.37;1;177.7648013084379
BBG000B9XRY4;2022-01-01T15:00:00Z;177.37;177.37;177.91;177.36;5;177.69301925235828
BBG000B9XRY4;2022-01-01T15:15:00Z;177.37;177.93;177.93;177.37;4;177.7361066610204
BBG000B9XRY4;2022-01-01T15:30:00Z;177.93;177.93;177.93;177.38;6;177.7713599953803
BBG000B9XRY4;2022-01-01T15:45:00Z;177.93;177.39;177.93;177.39;1;177.70202181440206
BBG000B9XRY4;2022-01-02T07:00:00Z;177.32;177.22;177.79;177.22;41;177.61438148451077
BBG000B9XRY4;2022-01-02T07:15:00Z;177.22;177.77;177.77;177.22;12;177.64267576005426
BBG000B9XRY4;2022-01-02T07:30:00Z;177.77;177.85;177.85;177.23;25;177.68037107640802
BBG000B9XRY4;2022-01-02T07:45:00Z;177.85;177.86;177.86;177.31;6;177.71303088069746
BBG000B9XRY4;2022-01-02T08:00:00Z;177.86;177.77;177.88;177.27;33;177.72338890238882
BBG000B9XRY4;2022-01-02T08:15:00Z;177.77;177.79;177.79;177.77;3;177.73550001104542
BBG000B9XRY4;2022-01-02T08:30:00Z;177.79;177.26;177.8;177.26;5;177.64904546358258
BBG000B9XRY4;2022-01-02T08:45:00Z;177.26;177.86;177.86;177.26;14;177.6874008338403
BBG000B9XRY4;2022-01-02T09:00:00Z;177.31;177.91;177.91;177.31;20;177.72787340950566
BBG000B9XRY4;2022-01-02T09:15:00Z;177.37;178.04;178.04;177.36;36;177.78462369868643
BBG000B9XRY4;2022-01-02T09:30:00Z;178.05;177.96;178.05;177.43;22;177.81651029892527
BBG000B9XRY4;2022-01-02T09:45:00Z;177.96;177.41;177.96;177.41;4;177.7425993354843
BBG000B9XRY4;2022-01-02T10:00:00Z;177.41;177.39;177.94;177.39;7;177.67849036539624
BBG000B9XRY4;2022-01-02T10:15:00Z;177.39;177.94;177.94;177.39;11;177.7260375716878
BBG000B9XRY4;2022-01-02T10:30:00Z;177.96;178.01;178.01;177.46;41;177.77766710410822
BBG000B9XRY4;2022-01-02T10:45:00Z;178.01;177.48;178.02;177.48;6;177.7235458124522
BBG000B9XRY4;2022-01-02T11:00:00Z;178.03;177.58;178.12;177.57;24;177.6974465738245
BBG000B9XRY4;2022-01-02T11:15:00Z;177.58;178.13;178.13;177.58;4;177.77609265131093
BBG000B9XRY4;2022-01-02T11:30:00Z;178.13;177.6;178.13;177.6;4;177.74407580561802
BBG000B9XRY4;2022-01-02T11:45:00Z;177.6;178.25;178.25;177.59;29;177.83606202277838
BBG000B9XRY4;2022-01-02T12:00:00Z;178.25;177.71;178.25;177.71;4;177.8131416550005
BBG000B9XRY4;2022-01-02T12:15:00Z;177.71;177.72;178.26;177.71;6;177.79620680863675
BBG000B9XRY4;2022-01-02T12:30:00Z;177.72;177.72;177.72;177.72;1;177.78235102524823
BBG000B9XRY4;2022-01-02T12:45:00Z;177.71;178.25;178.26;177.71;6;177.86737811156672
BBG000B9XRY4;2022-01-02T13:00:00Z;178.25;177.7;178.25;177.7;5;177.83694572764549
BBG000B9XRY4;2022-01-02T13:15:00Z;177.7;177.7;177.7;177.7;0;177.8120465044372
BBG000B9XRY4;2022-01-02T13:30:00Z;178.23;178.29;178.29;177.75;17;177.89894713999405
BBG000B9XRY4;2022-01-02T13:45:00Z;177.75;178.28;178.28;177.74;4;177.96822947817694
BBG000B9XRY4;2022-01-02T14:00:00Z;177.74;178.29;178.29;177.74;8;178.02673320941747
BBG000B9XRY4;2022-01-02T14:15:00Z;178.29;177.76;178.3;177.76;4;177.97823626225065
BBG000B9XRY4;2022-01-02T14:30:00Z;177.76;178.27;178.27;177.74;8;178.0312842145687
BBG000B9XRY4;2022-01-02T14:45:00Z;178.27;177.73;178.27;177.73;1;177.9765052664653
BBG000B9XRY4;2022-01-02T15:00:00Z;177.73;177.73;178.29;177.73;12;177.93168612710795
BBG000B9XRY4;2022-01-02T15:15:00Z;177.73;177.73;178.28;177.73;8;177.89501592217923
BBG000B9XRY4;2022-01-02T15:30:00Z;177.73;178.26;178.26;177.72;2;177.96137666360116
BBG000B9XRY4;2022-01-02T15:45:00Z;178.28;178.32;178.32;177.76;19;178.02658090658275
BBG000B9XRY4;2022-01-03T04:00:00Z;177.73;178.44;178.9;177.7;207;178.10174801447678
BBG000B9XRY4;2022-01-03T04:15:00Z;178.39;178.3;178.42;178.28;58;178.13779383002645
BBG000B9XRY4;2022-01-03T04:30:00Z;178.3;178.41;178.41;178.29;48;178.18728586093073
BBG000B9XRY4;2022-01-03T04:45:00Z;178.41;178.4;178.41;178.29;74;178.2259611589433
BBG000B9XRY4;2022-01-03T05:00:00Z;178.4;178.39;178.4;178.3;57;178.25578640277178
BBG000B9XRY4;2022-01-03T05:15:00Z;178.39;178.5;178.5;178.35;89;178.30018887499506
BBG000B9XRY4;2022-01-03T05:30:00Z;178.5;178.69;178.69;178.49;210;178.37106362499597
BBG000B9XRY4;2022-01-03T05:45:00Z;178.75;178.92;179;178.69;214;178.47087023863307
BBG000B9XRY4;2022-01-03T06:00:00Z;178.99;178.8;179;178.8;263;178.53071201342703
BBG000B9XRY4;2022-01-03T06:15:00Z;178.8;178.7;178.8;178.61;129;178.56149164734938
BBG000B9XRY4;2022-01-03T06:30:00Z;178.7;178.71;178.83;178.61;61;178.58849316601314
BBG000B9XRY4;2022-01-03T06:45:00Z;178.79;178.74;178.79;178.61;137;178.61603986310166
BBG000B9XRY4;2022-01-03T07:00:00Z;178.74;178.96;178.96;178.6;290;178.67857806981044
BBG000B9XRY4;2022-01-03T07:15:00Z;178.98;178.85;178.98;178.76;481;178.70974569348124
BBG000B9XRY4;2022-01-03T07:30:00Z;178.78;178.8;178.9;178.77;381;178.72615556739373
BBG000B9XRY4;2022-01-03T07:45:00Z;178.8;178.87;178.87;178.56;175;178.75230910059486
BBG000B9XRY4;2022-01-03T08:00:00Z;178.73;179.01;179.18;178.7;2092;178.7991619913958
BBG000B9XRY4;2022-01-03T08:15:00Z;179.07;178.86;179.18;178.44;2040;178.81022344750565
BBG000B9XRY4;2022-01-03T08:30:00Z;178.86;178.99;179.03;178.68;1077;178.8429100934137
BBG000B9XRY4;2022-01-03T08:45:00Z;178.97;178.72;178.97;178.65;284;178.82056280370213
BBG000B9XRY4;2022-01-03T09:00:00Z;178.65;178.11;178.67;177.66;2155;178.6913695666654
BBG000B9XRY4;2022-01-03T09:15:00Z;178.29;177.95;178.29;177.88;446;178.55657509999895
BBG000B9XRY4;2022-01-03T09:30:00Z;177.91;177.97;177.97;177.75;517;178.4499250818173
BBG000B9XRY4;2022-01-03T09:45:00Z;177.95;178.04;178.1;177.95;1303;178.3753932487596
BBG000B9XRY4;2022-01-03T10:00:00Z;178.1;178.26;178.3;178.05;632;178.35441265807603
BBG000B9XRY4;2022-01-03T10:15:00Z;178.2;178.3;178.37;178.2;348;178.34451944751675
BBG000B9XRY4;2022-01-03T10:30:00Z;178.3;178.35;178.39;178.11;299;178.34551591160462
BBG000B9XRY4;2022-01-03T10:45:00Z;178.33;178.32;178.35;178.14;221;178.34087665494923
BBG000B9XRY4;2022-01-03T11:00:00Z;178.32;178.47;178.5;178.26;185;178.36435362677662
BBG000B9XRY4;2022-01-03T11:15:00Z;178.47;178.54;178.56;178.34;287;178.39628933099905
BBG000B9XRY4;2022-01-03T11:30:00Z;178.52;178.45;178.59;178.45;1457;178.40605490718102
BBG000B9XRY4;2022-01-03T11:45:00Z;178.45;178.55;178.57;178.4;113;178.432226742239
BBG000B9XRY4;2022-01-03T12:00:00Z;178.5;178.41;178.55;178.35;474;178.42818551637737
BBG000B9XRY4;2022-01-03T12:15:00Z;178.42;178.27;178.45;178.26;290;178.39942451339965
BBG000B9XRY4;2022-01-03T12:30:00Z;178.27;178.29;178.3;178.1;2544;178.37952914732696
BBG000B9XRY4;2022-01-03T12:45:00Z;178.22;178.25;178.28;178.2;896;178.3559783932675
BBG000B9XRY4;2022-01-03T13:00:00Z;178.22;178.35;178.48;178.22;1973;178.3548914126734
BBG000B9XRY4;2022-01-03T13:15:00Z;178.35;178.35;178.45;178.3;6505;178.3540020649146
BBG000B9XRY4;2022-01-03T13:30:00Z;178.34;178.13;178.38;178.11;7799;178.3132744167483
BBG000B9XRY4;2022-01-03T13:45:00Z;178.14;177.69;178.25;177.61;17189;178.19995179552134
BBG000B9XRY4;2022-01-03T14:00:00Z;177.67;177.76;177.83;177.51;15204;178.119960559972
BBG000B9XRY4;2022-01-03T14:15:00Z;177.76;177.89;177.93;177.58;23166;178.07814954906797
BBG000B9XRY4;2022-01-03T14:30:00Z;177.87;180.6;180.84;177.72;2089287;178.5366678128738
BBG000B9XRY4;2022-01-03T14:45:00Z;180.6;180.5;180.93;179.42;897282;178.89363730144217
BBG000B9XRY4;2022-01-03T15:00:00Z;180.46;181.23;181.42;180.28;927636;179.31843051936175
BBG000B9XRY4;2022-01-03T15:15:00Z;181.23;180.84;181.25;180.5;572116;179.59507951584143
BBG000B9XRY4;2022-01-03T15:30:00Z;180.85;180.79;181.2;180.58;402131;179.81233778568844
BBG000B9XRY4;2022-01-03T15:45:00Z;180.77;180.94;181.23;180.76;300789;180.01736727919962
BBG000B9XRY4;2022-01-03T16:00:00Z;180.95;180.82;180.99;180.39;338655;180.16330050116332
BBG000B9XRY4;2022-01-03T16:15:00Z;180.83;181.75;181.77;180.71;563553;180.45179131913363
BBG000B9XRY4;2022-01-03T16:30:00Z;181.76;181.47;181.77;181.14;345672;180.63692017020023
BBG000B9XRY4;2022-01-03T16:45:00Z;181.48;181.48;181.76;181.35;297728;180.790207411982
BBG000B9XRY4;2022-01-03T17:00:00Z;181.47;181.29;181.51;181.08;262877;180.88107879162163
BBG000B9XRY4;2022-01-03T17:15:00Z;181.29;181.6;181.69;181.29;217700;181.01179173859953
BBG000B9XRY4;2022-01-03T17:30:00Z;181.6;182.02;182.16;181.49;519579;181.1951023315814
BBG000B9XRY4;2022-01-03T17:45:00Z;182.03;181.69;182.1;181.65;235118;181.2850837258393
BBG000B9XRY4;2022-01-03T18:00:00Z;181.7;182.01;182.1;181.64;234344;181.4168866847776
BBG000B9XRY4;2022-01-03T18:15:00Z;182.02;182.22;182.27;181.96;208781;181.5629072875453
BBG000B9XRY4;2022-01-03T18:30:00Z;182.22;182.83;182.86;182.22;467075;181.79328778071888
BBG000B9XRY4;2022-01-03T18:45:00Z;182.84;182.37;182.88;182.3;374102;181.89814454786088
BBG000B9XRY4;2022-01-03T19:00:00Z;182.37;182.11;182.46;182.01;307340;181.9366637209771
BBG000B9XRY4;2022-01-03T19:15:00Z;182.12;181.86;182.31;181.81;264812;181.9227248626176
BBG000B9XRY4;2022-01-03T19:30:00Z;181.87;182.19;182.29;181.67;277992;181.97132034214167
BBG000B9XRY4;2022-01-03T19:45:00Z;182.2;181.88;182.25;181.88;202053;181.95471664357044
BBG000B9XRY4;2022-01-03T20:00:00Z;181.87;182.13;182.19;181.71;234884;181.98658634473944
BBG000B9XRY4;2022-01-03T20:15:00Z;182.13;182.14;182.14;181.88;245046;182.01447973660498
BBG000B9XRY4;2022-01-03T20:30:00Z;182.14;181.52;182.15;181.36;554156;181.9245743299495
BBG000B9XRY4;2022-01-03T20:45:00Z;181.52;182;182.01;181.2;1916341;181.9382880881405
BBG000B9XRY4;2022-01-03T21:00:00Z;182;182.22;182.23;181.7;6983628;181.9895084357513
BBG000B9XRY4;2022-01-03T21:15:00Z;182.23;182.28;182.76;182.2;14517;182.04232508379653
BBG000B9XRY4;2022-01-03T21:30:00Z;182.28;182.23;182.3;182.18;2810;182.0764477958335
BBG000B9XRY4;2022-01-03T21:45:00Z;182.23;182.1;182.28;182.1;2450;182.08073001477288
BBG000B9XRY4;2022-01-03T22:00:00Z;182.1;182.05;182.13;182.04;1577;182.07514273935962
BBG000B9XRY4;2022-01-03T22:15:00Z;182.05;182.02;182.1;182.02;1659;182.06511678674877
BBG000B9XRY4;2022-01-03T22:30:00Z;182.02;182.09;182.1;182.02;497;182.0696410073399
BBG000B9XRY4;2022-01-03T22:45:00Z;182.09;182.09;182.09;182.09;0;182.07334264236897
BBG000B9XRY4;2022-01-04T04:00:00Z;182.28;182.39;182.47;181.8;193;182.13091670739277
BBG000B9XRY4;2022-01-04T04:15:00Z;182.33;182.4;182.4;182.09;157;182.17984094241226
BBG000B9XRY4;2022-01-04T04:30:00Z;182.4;182.88;182.88;182.31;177;182.30714258924638
BBG000B9XRY4;2022-01-04T04:45:00Z;182.8;182.73;182.87;182.71;175;182.38402575483792
BBG000B9XRY4;2022-01-04T05:00:00Z;182.85;182.69;182.85;182.54;63;182.43965743577647
BBG000B9XRY4;2022-01-04T05:15:00Z;182.69;182.64;182.88;182.61;116;182.4760833565444
BBG000B9XRY4;2022-01-04T05:30:00Z;182.64;182.56;182.84;182.5;132;182.49134092808177
BBG000B9XRY4;2022-01-04T05:45:00Z;182.68;182.77;182.87;182.31;533;182.5420062138851
BBG000B9XRY4;2022-01-04T06:00:00Z;182.77;182.69;182.77;182.45;80;182.56891417499688
BBG000B9XRY4;2022-01-04T06:15:00Z;182.7;182.68;182.82;182.53;271;182.58911159772472
BBG000B9XRY4;2022-01-04T06:30:00Z;182.72;182.8;182.82;182.68;178;182.62745494359297
BBG000B9XRY4;2022-01-04T06:45:00Z;182.79;182.71;182.87;182.5;507;182.64246313566696
BBG000B9XRY4;2022-01-04T07:00:00Z;182.84;182.71;182.87;182.52;809;182.6547425655457
BBG000B9XRY4;2022-01-04T07:15:00Z;182.67;182.8;182.86;182.67;531;182.68115300817374
BBG000B9XRY4;2022-01-04T07:30:00Z;182.8;182.71;183.56;182.56;3703;182.6863979157785
BBG000B9XRY4;2022-01-04T07:45:00Z;182.7;182.9;182.92;182.53;939;182.72523465836423
BBG000B9XRY4;2022-01-04T08:00:00Z;182.9;182.64;183;182.53;1299;182.70973744775256
BBG000B9XRY4;2022-01-04T08:15:00Z;182.64;182.86;183;182.64;945;182.73705791179754
BBG000B9XRY4;2022-01-04T08:30:00Z;182.89;182.61;183.09;182.59;2046;182.71395647328887
BBG000B9XRY4;2022-01-04T08:45:00Z;182.56;182.49;182.79;182.42;732;182.67323711450908
BBG000B9XRY4;2022-01-04T09:00:00Z;182.41;182.54;182.65;182.21;2768;182.64901218459832
BBG000B9XRY4;2022-01-04T09:15:00Z;182.58;182.66;182.69;182.54;319;182.6510099692168
BBG000B9XRY4;2022-01-04T09:30:00Z;182.66;182.86;182.86;182.51;710;182.68900815663193
BBG000B9XRY4;2022-01-04T09:45:00Z;182.8;182.95;182.96;182.8;570;182.7364612190625
BBG000B9XRY4;2022-01-04T10:00:00Z;182.95;182.95;182.96;182.86;457;182.7752864519602
BBG000B9XRY4;2022-01-04T10:15:00Z;182.96;183.37;183.37;182.95;1926;182.88341618796744
BBG000B9XRY4;2022-01-04T10:30:00Z;183.37;183.36;183.41;183.3;871;182.97006779015518
BBG000B9XRY4;2022-01-04T10:45:00Z;183.36;183.3;183.37;183.21;723;183.0300554646724
BBG000B9XRY4;2022-01-04T11:00:00Z;183.3;183.48;183.49;183.29;829;183.11186356200466
BBG000B9XRY4;2022-01-04T11:15:00Z;183.49;183.03;183.49;183.03;2072;183.0969792780038
BBG000B9XRY4;2022-01-04T11:30:00Z;183.12;183.21;183.29;183.08;1191;183.11752850018493
BBG000B9XRY4;2022-01-04T11:45:00Z;183.27;183.21;183.3;183.21;770;183.1343415001513
BBG000B9XRY4;2022-01-04T12:00:00Z;183.22;183;183.22;182.95;402;183.10991577285105
BBG000B9XRY4;2022-01-04T12:15:00Z;182.95;182.4;183;182.4;1172;182.9808401777872
BBG000B9XRY4;2022-01-04T12:30:00Z;182.4;182.69;182.77;182.4;17131;182.92796014546224
BBG000B9XRY4;2022-01-04T12:45:00Z;182.67;182.75;182.75;182.54;3198;182.89560375537818
BBG000B9XRY4;2022-01-04T13:00:00Z;182.75;182.77;182.79;182.7;6383;182.8727667089458
BBG000B9XRY4;2022-01-04T13:15:00Z;182.78;182.84;182.9;182.75;6447;182.8668091255011
BBG000B9XRY4;2022-01-04T13:30:00Z;182.84;182.76;182.89;182.53;9715;182.84738928450088
BBG000B9XRY4;2022-01-04T13:45:00Z;182.76;182.8;182.89;182.58;20962;182.83877305095527
BBG000B9XRY4;2022-01-04T14:00:00Z;182.76;182.69;182.85;182.66;9963;182.81172340532703
BBG000B9XRY4;2022-01-04T14:15:00Z;182.7;182.63;182.92;182.55;22844;182.77868278617666
BBG000B9XRY4;2022-01-04T14:30:00Z;182.63;182.14;182.9;181.54;2392897;182.66255864323546
BBG000B9XRY4;2022-01-04T14:45:00Z;182.14;182.27;182.85;181.7;985522;182.59118434446538
BBG000B9XRY4;2022-01-04T15:00:00Z;182.26;181.88;182.39;181.56;874698;182.46187810001712
BBG000B9XRY4;2022-01-04T15:15:00Z;181.88;182.4;182.42;181.5;767443;182.45062753637762
BBG000B9XRY4;2022-01-04T15:30:00Z;182.4;181.88;182.67;181.76;669369;182.34687707521803
BBG000B9XRY4;2022-01-04T15:45:00Z;181.87;181.03;182.3;180.97;811584;182.10744487972383
BBG000B9XRY4;2022-01-04T16:00:00Z;181.05;180.52;181.05;179.47;1349946;181.81881853795585
BBG000B9XRY4;2022-01-04T16:15:00Z;180.52;179.95;180.6;179.51;597813;181.4790333492366
BBG000B9XRY4;2022-01-04T16:30:00Z;179.94;179.96;180.21;179.68;571420;181.2028454675572
BBG000B9XRY4;2022-01-04T16:45:00Z;179.95;179.82;180.2;179.62;485999;180.95141901891043
BBG000B9XRY4;2022-01-04T17:00:00Z;179.81;179.94;180.01;179.2;546147;180.7675246518358
BBG000B9XRY4;2022-01-04T17:15:00Z;179.93;180.03;180.37;179.92;350865;180.6334292605929
BBG000B9XRY4;2022-01-04T17:30:00Z;180.02;179.6;180.05;179.56;330136;180.44553303139418
BBG000B9XRY4;2022-01-04T17:45:00Z;179.61;179.32;179.82;179.25;313133;180.24089066204976
BBG000B9XRY4;2022-01-04T18:00:00Z;179.32;179.58;179.79;179.23;295222;180.12072872349526
BBG000B9XRY4;2022-01-04T18:15:00Z;179.58;179.5;179.99;179.39;279012;180.007868955587
BBG000B9XRY4;2022-01-04T18:30:00Z;179.5;179.52;179.55;179.12;392235;179.91916550911662
BBG000B9XRY4;2022-01-04T18:45:00Z;179.52;179.46;179.74;179.38;322622;179.8356808710954
BBG000B9XRY4;2022-01-04T19:00:00Z;179.45;179.61;179.75;179.43;417956;179.79464798544169
BBG000B9XRY4;2022-01-04T19:15:00Z;179.61;179.49;179.65;179.32;351420;179.73925744263408
BBG000B9XRY4;2022-01-04T19:30:00Z;179.49;179.86;179.97;179.48;389880;179.76121063488245
BBG000B9XRY4;2022-01-04T19:45:00Z;179.86;180;180.17;179.76;374531;179.80462688308563
BBG000B9XRY4;2022-01-04T20:00:00Z;180;180.33;180.5;179.98;448240;179.90014926797915
BBG000B9XRY4;2022-01-04T20:15:00Z;180.33;180.11;180.4;180.01;499599;179.93830394652838
BBG000B9XRY4;2022-01-04T20:30:00Z;180.11;180.05;180.15;179.86;453235;179.95861231988687
BBG000B9XRY4;2022-01-04T20:45:00Z;180.05;179.69;180.47;179.62;1547375;179.90977371627105
BBG000B9XRY4;2022-01-04T21:00:00Z;179.71;179.48;179.79;179.48;6001341;179.8316330405854
BBG000B9XRY4;2022-01-04T21:15:00Z;179.48;179.49;179.67;179.42;3372;179.7695179422971
BBG000B9XRY4;2022-01-04T21:30:00Z;179.49;179.51;179.52;179.44;4339;179.72233286187947
BBG000B9XRY4;2022-01-04T21:45:00Z;179.47;179.45;179.5;179.41;3445;179.6728177960832
BBG000B9XRY4;2022-01-04T22:00:00Z;179.46;179.5;179.5;179.45;529;179.64139637861354
BBG000B9XRY4;2022-01-04T22:15:00Z;179.5;179.53;179.54;179.49;898;179.62114249159288
BBG000B9XRY4;2022-01-04T22:30:00Z;179.53;179.5;179.54;179.5;410;179.59911658403053
BBG000B9XRY4;2022-01-04T22:45:00Z;179.5;179.5;179.5;179.5;0;179.58109538693407
BBG000B9XRY4;2022-01-05T04:00:00Z;179.39;178.52;179.39;176.24;3086;179.38816895294605
BBG000B9XRY4;2022-01-05T04:15:00Z;178.51;178.8;178.85;178.33;1350;179.28122914331948
BBG000B9XRY4;2022-01-05T04:30:00Z;178.8;178.75;178.85;178.68;300;179.1846420263523
BBG000B9XRY4;2022-01-05T04:45:00Z;178.75;178.88;178.88;178.7;198;179.1292525670155
BBG000B9XRY4;2022-01-05T05:00:00Z;178.88;178.96;178.96;178.87;274;179.09847937301265
BBG000B9XRY4;2022-01-05T05:15:00Z;178.75;178.85;178.95;178.7;141;179.05330130519218
BBG000B9XRY4;2022-01-05T05:30:00Z;178.85;178.89;178.89;178.7;163;179.0236101587936
BBG000B9XRY4;2022-01-05T05:45:00Z;178.89;178.7;178.89;178.7;81;178.96477194810385
BBG000B9XRY4;2022-01-05T06:00:00Z;178.7;178.74;178.85;178.51;98;178.92390432117585
BBG000B9XRY4;2022-01-05T06:15:00Z;178.74;178.81;178.83;178.62;107;178.9031944445984
BBG000B9XRY4;2022-01-05T06:30:00Z;178.79;178.71;178.81;178.6;309;178.86806818194415
BBG000B9XRY4;2022-01-05T06:45:00Z;178.71;178.62;178.81;178.45;605;178.8229648761361
BBG000B9XRY4;2022-01-05T07:00:00Z;178.73;178.98;179;178.73;1629;178.8515167168386
BBG000B9XRY4;2022-01-05T07:15:00Z;178.98;179.22;179.31;178.98;376;178.9185136774134
BBG000B9XRY4;2022-01-05T07:30:00Z;179.26;179.36;179.4;179.22;483;178.99878391788369
BBG000B9XRY4;2022-01-05T07:45:00Z;179.3;179.79;179.86;179.3;694;179.14264138735936
BBG000B9XRY4;2022-01-05T08:00:00Z;179.78;179.76;179.79;179.56;218;179.25488840783947
BBG000B9XRY4;2022-01-05T08:15:00Z;179.76;179.5;179.8;179.42;639;179.29945415186864
BBG000B9XRY4;2022-01-05T08:30:00Z;179.57;179.55;179.69;179.46;323;179.34500794243797
BBG000B9XRY4;2022-01-05T08:45:00Z;179.55;179.6;179.78;179.52;433;179.39137013472197
BBG000B9XRY4;2022-01-05T09:00:00Z;179.65;179.6;179.67;179.44;863;179.4293028374998
BBG000B9XRY4;2022-01-05T09:15:00Z;179.5;179.77;179.78;179.5;215;179.4912477761362
BBG000B9XRY4;2022-01-05T09:30:00Z;179.78;179.71;179.79;179.63;258;179.5310209077478
BBG000B9XRY4;2022-01-05T09:45:00Z;179.74;179.78;179.78;179.61;693;179.57628983361184
BBG000B9XRY4;2022-01-05T10:00:00Z;179.78;179.97;180.05;179.78;1279;179.64787350022786
BBG000B9XRY4;2022-01-05T10:15:00Z;179.98;180;180;179.9;228;179.7118965001864
BBG000B9XRY4;2022-01-05T10:30:00Z;180;179.81;180.25;179.7;1372;179.7297335001525
BBG000B9XRY4;2022-01-05T10:45:00Z;179.79;179.83;179.83;179.71;230;179.74796377285202
BBG000B9XRY4;2022-01-05T11:00:00Z;179.83;179.61;179.83;179.43;871;179.72287945051528
BBG000B9XRY4;2022-01-05T11:15:00Z;179.61;179.58;179.69;179.5;757;179.6969013686034
BBG000B9XRY4;2022-01-05T11:30:00Z;179.59;179.46;179.59;179.42;201;179.65382839249366
BBG000B9XRY4;2022-01-05T11:45:00Z;179.42;179.47;179.51;179.38;386;179.62040504840388
BBG000B9XRY4;2022-01-05T12:00:00Z;179.51;179.67;179.7;179.51;416;179.62942231233043
BBG000B9XRY4;2022-01-05T12:15:00Z;179.6;179.47;179.65;179.35;672;179.60043643736125
BBG000B9XRY4;2022-01-05T12:30:00Z;179.42;179.39;179.45;179.33;2626;179.56217526693194
BBG000B9XRY4;2022-01-05T12:45:00Z;179.39;179.25;179.39;179.14;4138;179.50541612748975
BBG000B9XRY4;2022-01-05T13:00:00Z;179.25;178.94;179.35;178.9;10131;179.40261319521886
BBG000B9XRY4;2022-01-05T13:15:00Z;178.91;179.14;179.19;178.76;6464;179.35486534154268
BBG000B9XRY4;2022-01-05T13:30:00Z;179.14;179.21;179.35;179.09;7391;179.3285261885349
BBG000B9XRY4;2022-01-05T13:45:00Z;179.21;179.41;179.41;178.99;4236;179.34333960880127
BBG000B9XRY4;2022-01-05T14:00:00Z;179.43;179.44;179.47;179.1;9715;179.36091422538286
BBG000B9XRY4;2022-01-05T14:15:00Z;179.47;179.62;179.65;179.33;13682;179.4080207298587
BBG000B9XRY4;2022-01-05T14:30:00Z;179.62;178.91;180.17;178.11;1685287;179.317471506248
BBG000B9XRY4;2022-01-05T14:45:00Z;178.88;179.28;179.33;178.03;639190;179.310658505112
BBG000B9XRY4;2022-01-05T15:00:00Z;179.29;178.44;179.48;178.36;608007;179.15235695872798
BBG000B9XRY4;2022-01-05T15:15:00Z;178.44;178.93;179;177.97;562066;179.11192842077742
BBG000B9XRY4;2022-01-05T15:30:00Z;178.92;178.43;178.92;178.11;307563;178.9879414351815
BBG000B9XRY4;2022-01-05T15:45:00Z;178.42;178.73;178.75;178.11;245426;178.94104299242122
BBG000B9XRY4;2022-01-05T16:00:00Z;178.74;178.85;178.95;178.53;224290;178.9244897210719
BBG000B9XRY4;2022-01-05T16:15:00Z;178.87;179.32;179.32;178.86;292822;178.99640068087697
BBG000B9XRY4;2022-01-05T16:30:00Z;179.31;178.63;179.43;178.61;271241;178.92978237526296
BBG000B9XRY4;2022-01-05T16:45:00Z;178.64;178.81;178.99;178.56;189446;178.90800376157875
BBG000B9XRY4;2022-01-05T17:00:00Z;178.81;178.96;179.1;178.61;190799;178.91745762310987
